psu,lon,lat,str_datetime_sent_hr,power_state
51,68.77390882,37.84206577,3/30/17 20:00,1
69,68.6868894,37.35688317,3/30/17 20:00,0
54,68.52974017,37.62056332,3/30/17 20:00,1
71,68.6462805,37.40372895,3/30/17 20:00,1
31,68.95720896,38.60003017,3/30/17 20:00,1
21,38.53356644,68.86214562,3/30/17 20:00,1
147,71.55659149,37.50950569,3/30/17 20:00,1
4,68.72877443,38.57967732,3/30/17 20:00,1
108,70.43029,41.0000255,3/30/17 20:00,1
67,68.6569064,37.58924053,3/30/17 20:00,1
120,70.31951771,40.57288773,3/30/17 20:00,1
127,68.66963983,40.14156389,3/30/17 20:00,1
43,69.910987,38.940772,3/30/17 20:00,1
92,69.39582162,37.49128418,3/30/17 20:00,1
39,69.31359849,38.52606983,3/30/17 20:00,1
55,68.73884439,37.69947193,3/30/17 20:00,1
136,70.62512999,40.120263,3/30/17 20:00,1
101,69.52344847,38.23299811,3/30/17 20:00,1
53,68.7999408,37.8346545,3/30/17 20:00,1
30,69.01548721,38.55209124,3/30/17 20:00,1
99,69.8388807,38.32252795,3/30/17 20:00,1
7,68.74557007,38.55727731,3/30/17 20:00,1
142,67.67146515,39.25535144,3/30/17 20:00,1
94,69.38576119,37.5294611,3/30/17 20:00,1
141,67.85106303,39.39133879,3/30/17 20:00,1
50,68.77796122,37.84467432,3/30/17 20:00,1
29,68.33198449,38.53176612,3/30/17 20:00,1
11,68.76102143,38.51681346,3/30/17 20:00,1
35,69.07583472,38.56390512,3/30/17 22:00,1
113,69.945693,40.432452,3/30/17 22:00,1
140,67.62777045,39.49913741,3/30/17 22:00,0
22,68.72045866,38.49543076,3/30/17 22:00,1
97,69.75608917,38.35540909,3/30/17 22:00,1
47,70.09071,38.995396,3/30/17 22:00,1
107,69.70756918,40.22811016,3/30/17 22:00,1
95,69.32308828,38.38970314,3/30/17 22:00,1
87,69.63650438,37.7953963,3/30/17 22:00,1
37,69.00756093,38.63505835,3/30/17 22:00,0
17,68.61052693,38.61767572,3/30/17 22:00,1
27,68.32935054,38.62285729,3/30/17 22:00,1
25,68.25983787,38.5414872,3/30/17 22:00,1
84,69.75446875,37.87022935,3/30/17 22:00,1
9,68.75332267,38.55576436,3/30/17 22:00,1
26,68.18750132,38.48957339,3/30/17 22:00,1
76,68.1425386,37.26728663,3/30/17 22:00,1
123,69.11725818,39.74065623,3/30/17 22:00,1
32,68.97934982,38.57005028,3/30/17 22:00,0
133,69.02077232,39.91072535,3/30/17 22:00,1
114,69.74909834,40.21390409,3/30/17 22:00,1
131,69.02904727,39.97079798,3/30/17 22:00,1
5,68.74031481,38.57471938,3/30/17 22:00,1
119,69.30387624,40.48528505,3/30/17 22:00,1
146,70.02596037,39.44865274,3/30/17 22:00,1
41,69.60020189,38.69467064,3/30/17 22:00,1
58,68.71908336,38.02825677,3/30/17 22:00,1
128,68.6559113,39.71858992,3/30/17 22:00,1
33,68.96713296,38.52478685,3/30/17 22:00,1
14,68.81596074,38.55906902,3/30/17 22:00,1
60,68.85812916,37.78894028,3/30/17 22:00,1
65,69.02856188,38.20481524,3/30/17 22:00,1
82,69.76746055,37.88558084,3/30/17 22:00,1
77,68.14991287,37.2103631,3/30/17 22:00,1
13,68.7884001,38.55603113,3/30/17 22:00,1
138,70.41509686,40.29681632,3/30/17 22:00,1
115,69.67319595,40.25527461,3/30/17 22:00,1
135,68.73296331,39.70628987,3/30/17 22:00,1
100,69.48918127,38.20394327,3/30/17 22:00,1
81,67.98130548,37.30840119,3/30/17 22:00,1
40,69.23020602,38.53039006,3/30/17 22:00,1
103,69.59013445,40.2894689,3/30/17 22:00,1
38,69.07644209,38.59496787,3/30/17 22:00,1
52,68.65960657,37.7954733,3/30/17 22:00,1
75,69.09934775,37.25032806,3/30/17 22:00,1
19,68.52237609,38.5038854,3/30/17 22:00,1
80,68.19332619,37.41367716,3/30/17 22:00,1
18,68.48375532,38.56839889,3/30/17 22:00,1
6,68.73924146,38.57470073,3/30/17 22:00,1
110,69.80406909,40.23579195,3/30/17 22:00,1
88,69.55226138,37.7778347,3/30/17 22:00,1
126,69.45667544,40.16107849,3/30/17 22:00,1
139,70.42780818,40.30465143,3/30/17 22:00,1
93,69.42917184,37.57537252,3/30/17 22:00,1
34,68.96256182,38.49564397,3/30/17 22:00,1
96,69.2479133,38.4025367,3/30/17 22:00,1
16,68.54355895,38.53150235,3/30/17 22:00,1
2,68.774906,38.564038,3/30/17 22:00,1
91,69.8403121,37.91703144,3/30/17 22:00,1
149,71.30864433,37.92512307,3/30/17 22:00,1
117,69.81074747,40.1972635,3/30/17 22:00,1
73,69.08546113,37.24364286,3/30/17 22:00,1
132,68.92031645,39.97013038,3/30/17 22:00,1
137,70.57960926,40.14345155,3/30/17 22:00,1
57,68.69857778,37.9799092,3/30/17 22:00,1
130,68.95339277,39.88734071,3/30/17 22:00,1
70,68.6400463,37.459768,3/30/17 22:00,1
56,68.74439172,37.81553283,3/30/17 22:00,1
150,72.3365791,37.6991956,3/30/17 22:00,1
121,70.31425664,40.64793346,3/30/17 22:00,1
23,68.79487933,38.43434449,3/30/17 22:00,1
63,68.75491381,37.9556626,3/30/17 22:00,1
42,69.881006,38.805994,3/30/17 22:00,1
102,69.52373659,38.23247809,3/30/17 22:00,0
72,68.4508572,37.23293107,3/30/17 22:00,1
134,68.97526276,39.97441343,3/30/17 22:00,1
111,69.65226746,40.28255265,3/30/17 22:00,1
85,69.75333527,37.83212437,3/30/17 22:00,1
51,68.77390882,37.84206577,3/30/17 22:00,0
69,68.6868894,37.35688317,3/30/17 22:00,1
54,68.52974017,37.62056332,3/30/17 22:00,1
71,68.6462805,37.40372895,3/30/17 22:00,1
31,68.95720896,38.60003017,3/30/17 22:00,1
21,38.53356644,68.86214562,3/30/17 22:00,1
147,71.55659149,37.50950569,3/30/17 22:00,1
4,68.72877443,38.57967732,3/30/17 22:00,1
108,70.43029,41.0000255,3/30/17 22:00,1
67,68.6569064,37.58924053,3/30/17 22:00,1
120,70.31951771,40.57288773,3/30/17 22:00,1
127,68.66963983,40.14156389,3/30/17 22:00,1
43,69.910987,38.940772,3/30/17 22:00,1
92,69.39582162,37.49128418,3/30/17 22:00,1
39,69.31359849,38.52606983,3/30/17 22:00,1
55,68.73884439,37.69947193,3/30/17 22:00,1
136,70.62512999,40.120263,3/30/17 22:00,1
101,69.52344847,38.23299811,3/30/17 22:00,1
53,68.7999408,37.8346545,3/30/17 22:00,1
30,69.01548721,38.55209124,3/30/17 22:00,1
99,69.8388807,38.32252795,3/30/17 22:00,1
7,68.74557007,38.55727731,3/30/17 22:00,1
142,67.67146515,39.25535144,3/30/17 22:00,1
94,69.38576119,37.5294611,3/30/17 22:00,1
141,67.85106303,39.39133879,3/30/17 22:00,1
50,68.77796122,37.84467432,3/30/17 22:00,1
29,68.33198449,38.53176612,3/30/17 22:00,1
11,68.76102143,38.51681346,3/30/17 22:00,1
35,69.07583472,38.56390512,3/31/17 20:00,0
113,69.945693,40.432452,3/31/17 20:00,1
140,67.62777045,39.49913741,3/31/17 20:00,0
22,68.72045866,38.49543076,3/31/17 20:00,1
97,69.75608917,38.35540909,3/31/17 20:00,1
47,70.09071,38.995396,3/31/17 20:00,1
107,69.70756918,40.22811016,3/31/17 20:00,0
95,69.32308828,38.38970314,3/31/17 20:00,1
87,69.63650438,37.7953963,3/31/17 20:00,1
17,68.61052693,38.61767572,3/31/17 20:00,0
27,68.32935054,38.62285729,3/31/17 20:00,1
25,68.25983787,38.5414872,3/31/17 20:00,1
84,69.75446875,37.87022935,3/31/17 20:00,1
9,68.75332267,38.55576436,3/31/17 20:00,1
26,68.18750132,38.48957339,3/31/17 20:00,1
76,68.1425386,37.26728663,3/31/17 20:00,1
123,69.11725818,39.74065623,3/31/17 20:00,1
49,71.409352,39.349395,3/31/17 20:00,1
32,68.97934982,38.57005028,3/31/17 20:00,0
133,69.02077232,39.91072535,3/31/17 20:00,1
114,69.74909834,40.21390409,3/31/17 20:00,1
131,69.02904727,39.97079798,3/31/17 20:00,1
119,69.30387624,40.48528505,3/31/17 20:00,1
86,69.76269966,37.88144998,3/31/17 20:00,1
146,70.02596037,39.44865274,3/31/17 20:00,1
41,69.60020189,38.69467064,3/31/17 20:00,1
58,68.71908336,38.02825677,3/31/17 20:00,1
128,68.6559113,39.71858992,3/31/17 20:00,1
33,68.96713296,38.52478685,3/31/17 20:00,1
14,68.81596074,38.55906902,3/31/17 20:00,1
60,68.85812916,37.78894028,3/31/17 20:00,1
65,69.02856188,38.20481524,3/31/17 20:00,1
82,69.76746055,37.88558084,3/31/17 20:00,1
77,68.14991287,37.2103631,3/31/17 20:00,1
13,68.7884001,38.55603113,3/31/17 20:00,1
138,70.41509686,40.29681632,3/31/17 20:00,1
115,69.67319595,40.25527461,3/31/17 20:00,1
135,68.73296331,39.70628987,3/31/17 20:00,1
100,69.48918127,38.20394327,3/31/17 20:00,1
81,67.98130548,37.30840119,3/31/17 20:00,1
40,69.23020602,38.53039006,3/31/17 20:00,1
103,69.59013445,40.2894689,3/31/17 20:00,1
38,69.07644209,38.59496787,3/31/17 20:00,1
52,68.65960657,37.7954733,3/31/17 20:00,1
75,69.09934775,37.25032806,3/31/17 20:00,1
61,68.80761501,38.07205583,3/31/17 20:00,1
19,68.52237609,38.5038854,3/31/17 20:00,1
80,68.19332619,37.41367716,3/31/17 20:00,1
18,68.48375532,38.56839889,3/31/17 20:00,1
6,68.73924146,38.57470073,3/31/17 20:00,1
110,69.80406909,40.23579195,3/31/17 20:00,1
88,69.55226138,37.7778347,3/31/17 20:00,1
126,69.45667544,40.16107849,3/31/17 20:00,1
139,70.42780818,40.30465143,3/31/17 20:00,1
93,69.42917184,37.57537252,3/31/17 20:00,1
34,68.96256182,38.49564397,3/31/17 20:00,1
96,69.2479133,38.4025367,3/31/17 20:00,1
16,68.54355895,38.53150235,3/31/17 20:00,1
2,68.774906,38.564038,3/31/17 20:00,1
91,69.8403121,37.91703144,3/31/17 20:00,1
149,71.30864433,37.92512307,3/31/17 20:00,1
117,69.81074747,40.1972635,3/31/17 20:00,1
73,69.08546113,37.24364286,3/31/17 20:00,1
132,68.92031645,39.97013038,3/31/17 20:00,1
137,70.57960926,40.14345155,3/31/17 20:00,1
57,68.69857778,37.9799092,3/31/17 20:00,1
130,68.95339277,39.88734071,3/31/17 20:00,1
56,68.74439172,37.81553283,3/31/17 20:00,1
150,72.3365791,37.6991956,3/31/17 20:00,1
121,70.31425664,40.64793346,3/31/17 20:00,1
23,68.79487933,38.43434449,3/31/17 20:00,1
63,68.75491381,37.9556626,3/31/17 20:00,1
42,69.881006,38.805994,3/31/17 20:00,1
102,69.52373659,38.23247809,3/31/17 20:00,1
72,68.4508572,37.23293107,3/31/17 20:00,1
134,68.97526276,39.97441343,3/31/17 20:00,1
111,69.65226746,40.28255265,3/31/17 20:00,1
85,69.75333527,37.83212437,3/31/17 20:00,1
51,68.77390882,37.84206577,3/31/17 20:00,1
69,68.6868894,37.35688317,3/31/17 20:00,1
54,68.52974017,37.62056332,3/31/17 20:00,1
71,68.6462805,37.40372895,3/31/17 20:00,1
31,68.95720896,38.60003017,3/31/17 20:00,1
21,38.53356644,68.86214562,3/31/17 20:00,1
64,68.87067983,38.24035306,3/31/17 20:00,1
147,71.55659149,37.50950569,3/31/17 20:00,1
4,68.72877443,38.57967732,3/31/17 20:00,1
108,70.43029,41.0000255,3/31/17 20:00,1
67,68.6569064,37.58924053,3/31/17 20:00,1
120,70.31951771,40.57288773,3/31/17 20:00,1
127,68.66963983,40.14156389,3/31/17 20:00,1
43,69.910987,38.940772,3/31/17 20:00,1
92,69.39582162,37.49128418,3/31/17 20:00,1
39,69.31359849,38.52606983,3/31/17 20:00,1
55,68.73884439,37.69947193,3/31/17 20:00,1
20,68.52939437,38.55873364,3/31/17 20:00,1
136,70.62512999,40.120263,3/31/17 20:00,1
101,69.52344847,38.23299811,3/31/17 20:00,1
53,68.7999408,37.8346545,3/31/17 20:00,1
124,69.11302042,40.03337271,3/31/17 20:00,1
30,69.01548721,38.55209124,3/31/17 20:00,1
99,69.8388807,38.32252795,3/31/17 20:00,1
7,68.74557007,38.55727731,3/31/17 20:00,1
142,67.67146515,39.25535144,3/31/17 20:00,1
94,69.38576119,37.5294611,3/31/17 20:00,1
68,68.5832346,37.63572102,3/31/17 20:00,1
141,67.85106303,39.39133879,3/31/17 20:00,1
50,68.77796122,37.84467432,3/31/17 20:00,1
29,68.33198449,38.53176612,3/31/17 20:00,1
11,68.76102143,38.51681346,3/31/17 20:00,1
35,69.07583472,38.56390512,3/31/17 21:00,1
113,69.945693,40.432452,3/31/17 21:00,1
140,67.62777045,39.49913741,3/31/17 21:00,0
22,68.72045866,38.49543076,3/31/17 21:00,1
97,69.75608917,38.35540909,3/31/17 21:00,1
47,70.09071,38.995396,3/31/17 21:00,1
107,69.70756918,40.22811016,3/31/17 21:00,0
95,69.32308828,38.38970314,3/31/17 21:00,1
87,69.63650438,37.7953963,3/31/17 21:00,1
17,68.61052693,38.61767572,3/31/17 21:00,0
27,68.32935054,38.62285729,3/31/17 21:00,1
25,68.25983787,38.5414872,3/31/17 21:00,1
84,69.75446875,37.87022935,3/31/17 21:00,1
9,68.75332267,38.55576436,3/31/17 21:00,1
26,68.18750132,38.48957339,3/31/17 21:00,1
76,68.1425386,37.26728663,3/31/17 21:00,1
123,69.11725818,39.74065623,3/31/17 21:00,1
49,71.409352,39.349395,3/31/17 21:00,1
32,68.97934982,38.57005028,3/31/17 21:00,0
133,69.02077232,39.91072535,3/31/17 21:00,1
114,69.74909834,40.21390409,3/31/17 21:00,1
131,69.02904727,39.97079798,3/31/17 21:00,1
119,69.30387624,40.48528505,3/31/17 21:00,1
86,69.76269966,37.88144998,3/31/17 21:00,1
146,70.02596037,39.44865274,3/31/17 21:00,1
41,69.60020189,38.69467064,3/31/17 21:00,1
58,68.71908336,38.02825677,3/31/17 21:00,1
128,68.6559113,39.71858992,3/31/17 21:00,1
33,68.96713296,38.52478685,3/31/17 21:00,1
14,68.81596074,38.55906902,3/31/17 21:00,1
60,68.85812916,37.78894028,3/31/17 21:00,1
65,69.02856188,38.20481524,3/31/17 21:00,1
82,69.76746055,37.88558084,3/31/17 21:00,1
77,68.14991287,37.2103631,3/31/17 21:00,1
13,68.7884001,38.55603113,3/31/17 21:00,1
138,70.41509686,40.29681632,3/31/17 21:00,1
115,69.67319595,40.25527461,3/31/17 21:00,1
135,68.73296331,39.70628987,3/31/17 21:00,1
100,69.48918127,38.20394327,3/31/17 21:00,1
81,67.98130548,37.30840119,3/31/17 21:00,1
40,69.23020602,38.53039006,3/31/17 21:00,1
103,69.59013445,40.2894689,3/31/17 21:00,1
38,69.07644209,38.59496787,3/31/17 21:00,1
52,68.65960657,37.7954733,3/31/17 21:00,1
75,69.09934775,37.25032806,3/31/17 21:00,1
61,68.80761501,38.07205583,3/31/17 21:00,1
19,68.52237609,38.5038854,3/31/17 21:00,1
80,68.19332619,37.41367716,3/31/17 21:00,1
18,68.48375532,38.56839889,3/31/17 21:00,1
6,68.73924146,38.57470073,3/31/17 21:00,1
110,69.80406909,40.23579195,3/31/17 21:00,1
88,69.55226138,37.7778347,3/31/17 21:00,1
126,69.45667544,40.16107849,3/31/17 21:00,1
139,70.42780818,40.30465143,3/31/17 21:00,1
93,69.42917184,37.57537252,3/31/17 21:00,1
34,68.96256182,38.49564397,3/31/17 21:00,1
96,69.2479133,38.4025367,3/31/17 21:00,1
16,68.54355895,38.53150235,3/31/17 21:00,1
2,68.774906,38.564038,3/31/17 21:00,1
91,69.8403121,37.91703144,3/31/17 21:00,1
149,71.30864433,37.92512307,3/31/17 21:00,1
117,69.81074747,40.1972635,3/31/17 21:00,1
73,69.08546113,37.24364286,3/31/17 21:00,1
132,68.92031645,39.97013038,3/31/17 21:00,1
137,70.57960926,40.14345155,3/31/17 21:00,1
57,68.69857778,37.9799092,3/31/17 21:00,1
130,68.95339277,39.88734071,3/31/17 21:00,1
56,68.74439172,37.81553283,3/31/17 21:00,1
150,72.3365791,37.6991956,3/31/17 21:00,1
121,70.31425664,40.64793346,3/31/17 21:00,1
23,68.79487933,38.43434449,3/31/17 21:00,1
63,68.75491381,37.9556626,3/31/17 21:00,1
42,69.881006,38.805994,3/31/17 21:00,1
102,69.52373659,38.23247809,3/31/17 21:00,1
72,68.4508572,37.23293107,3/31/17 21:00,1
134,68.97526276,39.97441343,3/31/17 21:00,1
111,69.65226746,40.28255265,3/31/17 21:00,1
85,69.75333527,37.83212437,3/31/17 21:00,1
51,68.77390882,37.84206577,3/31/17 21:00,1
69,68.6868894,37.35688317,3/31/17 21:00,1
54,68.52974017,37.62056332,3/31/17 21:00,1
71,68.6462805,37.40372895,3/31/17 21:00,1
31,68.95720896,38.60003017,3/31/17 21:00,1
64,68.87067983,38.24035306,3/31/17 21:00,1
147,71.55659149,37.50950569,3/31/17 21:00,1
4,68.72877443,38.57967732,3/31/17 21:00,1
108,70.43029,41.0000255,3/31/17 21:00,1
67,68.6569064,37.58924053,3/31/17 21:00,1
120,70.31951771,40.57288773,3/31/17 21:00,1
127,68.66963983,40.14156389,3/31/17 21:00,1
43,69.910987,38.940772,3/31/17 21:00,1
92,69.39582162,37.49128418,3/31/17 21:00,1
39,69.31359849,38.52606983,3/31/17 21:00,1
55,68.73884439,37.69947193,3/31/17 21:00,1
20,68.52939437,38.55873364,3/31/17 21:00,1
136,70.62512999,40.120263,3/31/17 21:00,1
101,69.52344847,38.23299811,3/31/17 21:00,1
53,68.7999408,37.8346545,3/31/17 21:00,1
124,69.11302042,40.03337271,3/31/17 21:00,1
30,69.01548721,38.55209124,3/31/17 21:00,1
99,69.8388807,38.32252795,3/31/17 21:00,1
7,68.74557007,38.55727731,3/31/17 21:00,1
142,67.67146515,39.25535144,3/31/17 21:00,1
94,69.38576119,37.5294611,3/31/17 21:00,1
68,68.5832346,37.63572102,3/31/17 21:00,1
141,67.85106303,39.39133879,3/31/17 21:00,1
50,68.77796122,37.84467432,3/31/17 21:00,1
29,68.33198449,38.53176612,3/31/17 21:00,1
11,68.76102143,38.51681346,3/31/17 21:00,1
35,69.07583472,38.56390512,4/1/17 19:00,1
113,69.945693,40.432452,4/1/17 19:00,1
140,67.62777045,39.49913741,4/1/17 19:00,0
22,68.72045866,38.49543076,4/1/17 19:00,1
97,69.75608917,38.35540909,4/1/17 19:00,1
47,70.09071,38.995396,4/1/17 19:00,1
107,69.70756918,40.22811016,4/1/17 19:00,1
95,69.32308828,38.38970314,4/1/17 19:00,1
87,69.63650438,37.7953963,4/1/17 19:00,1
37,69.00756093,38.63505835,4/1/17 19:00,1
17,68.61052693,38.61767572,4/1/17 19:00,0
27,68.32935054,38.62285729,4/1/17 19:00,1
25,68.25983787,38.5414872,4/1/17 19:00,1
84,69.75446875,37.87022935,4/1/17 19:00,1
9,68.75332267,38.55576436,4/1/17 19:00,1
26,68.18750132,38.48957339,4/1/17 19:00,1
76,68.1425386,37.26728663,4/1/17 19:00,1
123,69.11725818,39.74065623,4/1/17 19:00,1
49,71.409352,39.349395,4/1/17 19:00,1
32,68.97934982,38.57005028,4/1/17 19:00,0
133,69.02077232,39.91072535,4/1/17 19:00,1
114,69.74909834,40.21390409,4/1/17 19:00,1
131,69.02904727,39.97079798,4/1/17 19:00,1
5,68.74031481,38.57471938,4/1/17 19:00,1
119,69.30387624,40.48528505,4/1/17 19:00,1
86,69.76269966,37.88144998,4/1/17 19:00,1
146,70.02596037,39.44865274,4/1/17 19:00,1
41,69.60020189,38.69467064,4/1/17 19:00,1
58,68.71908336,38.02825677,4/1/17 19:00,1
128,68.6559113,39.71858992,4/1/17 19:00,1
33,68.96713296,38.52478685,4/1/17 19:00,1
14,68.81596074,38.55906902,4/1/17 19:00,1
60,68.85812916,37.78894028,4/1/17 19:00,1
65,69.02856188,38.20481524,4/1/17 19:00,1
82,69.76746055,37.88558084,4/1/17 19:00,1
77,68.14991287,37.2103631,4/1/17 19:00,1
13,68.7884001,38.55603113,4/1/17 19:00,1
138,70.41509686,40.29681632,4/1/17 19:00,1
83,69.86078544,38.05089098,4/1/17 19:00,1
115,69.67319595,40.25527461,4/1/17 19:00,1
135,68.73296331,39.70628987,4/1/17 19:00,1
100,69.48918127,38.20394327,4/1/17 19:00,1
81,67.98130548,37.30840119,4/1/17 19:00,1
40,69.23020602,38.53039006,4/1/17 19:00,1
103,69.59013445,40.2894689,4/1/17 19:00,1
38,69.07644209,38.59496787,4/1/17 19:00,1
52,68.65960657,37.7954733,4/1/17 19:00,1
75,69.09934775,37.25032806,4/1/17 19:00,1
61,68.80761501,38.07205583,4/1/17 19:00,1
19,68.52237609,38.5038854,4/1/17 19:00,1
80,68.19332619,37.41367716,4/1/17 19:00,1
18,68.48375532,38.56839889,4/1/17 19:00,0
6,68.73924146,38.57470073,4/1/17 19:00,1
110,69.80406909,40.23579195,4/1/17 19:00,1
88,69.55226138,37.7778347,4/1/17 19:00,1
126,69.45667544,40.16107849,4/1/17 19:00,1
139,70.42780818,40.30465143,4/1/17 19:00,1
93,69.42917184,37.57537252,4/1/17 19:00,1
34,68.96256182,38.49564397,4/1/17 19:00,1
96,69.2479133,38.4025367,4/1/17 19:00,1
2,68.774906,38.564038,4/1/17 19:00,1
91,69.8403121,37.91703144,4/1/17 19:00,1
149,71.30864433,37.92512307,4/1/17 19:00,1
117,69.81074747,40.1972635,4/1/17 19:00,1
73,69.08546113,37.24364286,4/1/17 19:00,1
132,68.92031645,39.97013038,4/1/17 19:00,1
137,70.57960926,40.14345155,4/1/17 19:00,1
57,68.69857778,37.9799092,4/1/17 19:00,1
130,68.95339277,39.88734071,4/1/17 19:00,1
56,68.74439172,37.81553283,4/1/17 19:00,1
150,72.3365791,37.6991956,4/1/17 19:00,1
121,70.31425664,40.64793346,4/1/17 19:00,1
23,68.79487933,38.43434449,4/1/17 19:00,1
63,68.75491381,37.9556626,4/1/17 19:00,1
42,69.881006,38.805994,4/1/17 19:00,1
102,69.52373659,38.23247809,4/1/17 19:00,1
72,68.4508572,37.23293107,4/1/17 19:00,1
134,68.97526276,39.97441343,4/1/17 19:00,1
111,69.65226746,40.28255265,4/1/17 19:00,1
85,69.75333527,37.83212437,4/1/17 19:00,1
51,68.77390882,37.84206577,4/1/17 19:00,1
69,68.6868894,37.35688317,4/1/17 19:00,1
54,68.52974017,37.62056332,4/1/17 19:00,1
71,68.6462805,37.40372895,4/1/17 19:00,1
31,68.95720896,38.60003017,4/1/17 19:00,1
64,68.87067983,38.24035306,4/1/17 19:00,1
147,71.55659149,37.50950569,4/1/17 19:00,1
4,68.72877443,38.57967732,4/1/17 19:00,1
108,70.43029,41.0000255,4/1/17 19:00,1
67,68.6569064,37.58924053,4/1/17 19:00,1
120,70.31951771,40.57288773,4/1/17 19:00,1
127,68.66963983,40.14156389,4/1/17 19:00,1
43,69.910987,38.940772,4/1/17 19:00,1
92,69.39582162,37.49128418,4/1/17 19:00,1
39,69.31359849,38.52606983,4/1/17 19:00,1
55,68.73884439,37.69947193,4/1/17 19:00,1
20,68.52939437,38.55873364,4/1/17 19:00,1
136,70.62512999,40.120263,4/1/17 19:00,1
101,69.52344847,38.23299811,4/1/17 19:00,1
53,68.7999408,37.8346545,4/1/17 19:00,1
124,69.11302042,40.03337271,4/1/17 19:00,1
30,69.01548721,38.55209124,4/1/17 19:00,1
99,69.8388807,38.32252795,4/1/17 19:00,1
36,69.01519291,38.51117298,4/1/17 19:00,1
7,68.74557007,38.55727731,4/1/17 19:00,1
142,67.67146515,39.25535144,4/1/17 19:00,1
94,69.38576119,37.5294611,4/1/17 19:00,1
68,68.5832346,37.63572102,4/1/17 19:00,1
141,67.85106303,39.39133879,4/1/17 19:00,1
50,68.77796122,37.84467432,4/1/17 19:00,1
29,68.33198449,38.53176612,4/1/17 19:00,1
11,68.76102143,38.51681346,4/1/17 19:00,1
35,69.07583472,38.56390512,4/1/17 21:00,1
113,69.945693,40.432452,4/1/17 21:00,1
140,67.62777045,39.49913741,4/1/17 21:00,0
22,68.72045866,38.49543076,4/1/17 21:00,1
97,69.75608917,38.35540909,4/1/17 21:00,1
47,70.09071,38.995396,4/1/17 21:00,1
107,69.70756918,40.22811016,4/1/17 21:00,1
95,69.32308828,38.38970314,4/1/17 21:00,1
87,69.63650438,37.7953963,4/1/17 21:00,1
37,69.00756093,38.63505835,4/1/17 21:00,1
17,68.61052693,38.61767572,4/1/17 21:00,0
27,68.32935054,38.62285729,4/1/17 21:00,1
25,68.25983787,38.5414872,4/1/17 21:00,1
84,69.75446875,37.87022935,4/1/17 21:00,1
9,68.75332267,38.55576436,4/1/17 21:00,1
26,68.18750132,38.48957339,4/1/17 21:00,1
76,68.1425386,37.26728663,4/1/17 21:00,1
123,69.11725818,39.74065623,4/1/17 21:00,1
49,71.409352,39.349395,4/1/17 21:00,1
32,68.97934982,38.57005028,4/1/17 21:00,0
133,69.02077232,39.91072535,4/1/17 21:00,1
114,69.74909834,40.21390409,4/1/17 21:00,1
131,69.02904727,39.97079798,4/1/17 21:00,1
5,68.74031481,38.57471938,4/1/17 21:00,1
119,69.30387624,40.48528505,4/1/17 21:00,1
86,69.76269966,37.88144998,4/1/17 21:00,1
146,70.02596037,39.44865274,4/1/17 21:00,1
41,69.60020189,38.69467064,4/1/17 21:00,1
58,68.71908336,38.02825677,4/1/17 21:00,1
128,68.6559113,39.71858992,4/1/17 21:00,1
33,68.96713296,38.52478685,4/1/17 21:00,1
14,68.81596074,38.55906902,4/1/17 21:00,1
60,68.85812916,37.78894028,4/1/17 21:00,1
65,69.02856188,38.20481524,4/1/17 21:00,1
82,69.76746055,37.88558084,4/1/17 21:00,1
77,68.14991287,37.2103631,4/1/17 21:00,1
13,68.7884001,38.55603113,4/1/17 21:00,1
138,70.41509686,40.29681632,4/1/17 21:00,1
83,69.86078544,38.05089098,4/1/17 21:00,1
115,69.67319595,40.25527461,4/1/17 21:00,1
135,68.73296331,39.70628987,4/1/17 21:00,1
100,69.48918127,38.20394327,4/1/17 21:00,1
81,67.98130548,37.30840119,4/1/17 21:00,1
40,69.23020602,38.53039006,4/1/17 21:00,1
103,69.59013445,40.2894689,4/1/17 21:00,1
38,69.07644209,38.59496787,4/1/17 21:00,1
52,68.65960657,37.7954733,4/1/17 21:00,1
75,69.09934775,37.25032806,4/1/17 21:00,1
61,68.80761501,38.07205583,4/1/17 21:00,1
19,68.52237609,38.5038854,4/1/17 21:00,1
80,68.19332619,37.41367716,4/1/17 21:00,1
18,68.48375532,38.56839889,4/1/17 21:00,1
6,68.73924146,38.57470073,4/1/17 21:00,1
110,69.80406909,40.23579195,4/1/17 21:00,1
88,69.55226138,37.7778347,4/1/17 21:00,1
126,69.45667544,40.16107849,4/1/17 21:00,1
139,70.42780818,40.30465143,4/1/17 21:00,1
93,69.42917184,37.57537252,4/1/17 21:00,1
34,68.96256182,38.49564397,4/1/17 21:00,1
96,69.2479133,38.4025367,4/1/17 21:00,1
16,68.54355895,38.53150235,4/1/17 21:00,1
2,68.774906,38.564038,4/1/17 21:00,1
91,69.8403121,37.91703144,4/1/17 21:00,1
149,71.30864433,37.92512307,4/1/17 21:00,1
117,69.81074747,40.1972635,4/1/17 21:00,1
73,69.08546113,37.24364286,4/1/17 21:00,1
132,68.92031645,39.97013038,4/1/17 21:00,1
137,70.57960926,40.14345155,4/1/17 21:00,1
57,68.69857778,37.9799092,4/1/17 21:00,1
130,68.95339277,39.88734071,4/1/17 21:00,1
56,68.74439172,37.81553283,4/1/17 21:00,1
150,72.3365791,37.6991956,4/1/17 21:00,1
121,70.31425664,40.64793346,4/1/17 21:00,1
23,68.79487933,38.43434449,4/1/17 21:00,1
63,68.75491381,37.9556626,4/1/17 21:00,1
